track,scenario_id,base_scenario_id,method,migration_volume_gib,migration_energy_wh,migration_emissions_g,gross_horizon_energy_wh,gross_horizon_emissions_g,makespan_s,migration_energy_fraction_pct,migration_emissions_fraction_pct
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,ecc_cee_adapted,21.031718996712524,1.2619031398027514,0.14142812538503258,26.43320036877312,3.6205286040953504,16.76180277467938,4.773932487166788,3.9062838842111773
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,eco_pso_joint,0.0,0.0,0.0,34.63179229436865,6.511099552341981,17.79321067465935,0.0,0.0
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,hcsmo_v6d,50.33359045375686,3.0200154272254123,0.3531320377915234,27.077598465010176,2.7934194928959912,16.76180277467938,11.153187869034593,12.641568467950536
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,jellyfish_rts_adapted,21.031718996712524,1.2619031398027514,0.14142812538503258,26.43320036877312,3.6205286040953504,16.76180277467938,4.773932487166788,3.9062838842111773
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,meo_adapted,21.031718996712524,1.2619031398027514,0.14142812538503258,26.43320036877312,3.6205286040953504,16.76180277467938,4.773932487166788,3.9062838842111773
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,nsga_ii,21.031718996712524,1.2619031398027514,0.14142812538503258,26.432147359002855,3.6201697463440667,16.76180277467938,4.774122672151886,3.906671103692247
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,ppo_joint,0.0,0.0,0.0,34.63179229436865,6.511099552341981,17.79321067465935,0.0,0.0
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6101,sla_Alibaba2017_flexible_dynamic_n150,tm_moaoa_joint,0.0,0.0,0.0,34.63179229436865,6.511099552341981,17.79321067465935,0.0,0.0
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,ecc_cee_adapted,20.36874174928159,1.2221245049568952,0.13085326058033203,27.15564677160812,3.5320907668939268,15.488104481773917,4.500443370896456,3.70469699722362
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,eco_pso_joint,0.0,0.0,0.0,34.660064430555124,6.503464404352904,16.519512381753884,0.0,0.0
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,hcsmo_v6d,75.58470737452397,4.535082442471437,0.518169478735793,22.71426016305584,1.6018289075576861,15.488104481773917,19.96579421876849,32.34861577856325
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,jellyfish_rts_adapted,20.36874174928159,1.2221245049568952,0.13085326058033203,27.15564677160812,3.5320907668939268,15.488104481773917,4.500443370896456,3.70469699722362
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,meo_adapted,20.36874174928159,1.2221245049568952,0.13085326058033203,27.15564677160812,3.5320907668939268,15.488104481773917,4.500443370896456,3.70469699722362
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,nsga_ii,20.36874174928159,1.2221245049568952,0.13085326058033203,27.15561132713647,3.5320907668939268,15.488104481773917,4.500449245035527,3.70469699722362
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,ppo_joint,0.0,0.0,0.0,34.660064430555124,6.503464404352904,16.519512381753884,0.0,0.0
sla_stress,sla_Alibaba2017_flexible_dynamic_n150_workload_6102,sla_Alibaba2017_flexible_dynamic_n150,tm_moaoa_joint,74.43269743483506,4.465961846090103,0.7890829349002103,22.54402194378579,2.8792787301987923,15.78803254844388,19.80996051736516,27.405576494698387
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,ecc_cee_adapted,25.95584086143951,1.5573504516863705,0.19694718194289695,28.097168264840533,3.5918308422737386,16.27504498133203,5.542730986293608,5.483197583386844
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,eco_pso_joint,0.0,0.0,0.0,36.001955032450624,6.747827962413542,17.306452881311998,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,hcsmo_v6d,53.586850619936016,3.215211037196161,0.3913638582558929,26.8708920491509,2.843297390373142,16.27504498133203,11.965404912181762,13.764436304868273
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,jellyfish_rts_adapted,25.95584086143951,1.5573504516863705,0.19694718194289695,28.097168264840533,3.5918308422737386,16.27504498133203,5.542730986293608,5.483197583386844
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,meo_adapted,25.95584086143951,1.5573504516863705,0.19694718194289695,28.097168264840533,3.5918308422737386,16.27504498133203,5.542730986293608,5.483197583386844
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,nsga_ii,25.95584086143951,1.5573504516863705,0.19694718194289695,28.09680085400571,3.5918308321464014,16.27504498133203,5.54280346641081,5.483197598846979
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,ppo_joint,0.0,0.0,0.0,36.001955032450624,6.747827962413542,17.306452881311998,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6000,sla_Alibaba2017_trace_dynamic_n150,tm_moaoa_joint,0.0,0.0,0.0,36.001955032450624,6.747827962413542,17.306452881311998,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,ecc_cee_adapted,17.621743069396533,1.0573045841637918,0.12180549975409548,25.003200970713863,3.3215629354460225,16.27504498133203,4.228676901818323,3.667114009921336
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,eco_pso_joint,0.0,0.0,0.0,34.6611414945819,6.508235924364219,17.306452881311998,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,hcsmo_v6d,17.621743069396533,1.0573045841637918,0.12180549975409548,25.003200970713863,3.3215629354460225,16.27504498133203,4.228676901818323,3.667114009921336
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,jellyfish_rts_adapted,17.621743069396533,1.0573045841637918,0.12180549975409548,25.003200970713863,3.3215629354460225,16.27504498133203,4.228676901818323,3.667114009921336
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,meo_adapted,17.621743069396533,1.0573045841637918,0.12180549975409548,25.003200970713863,3.3215629354460225,16.27504498133203,4.228676901818323,3.667114009921336
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,nsga_ii,17.621743069396533,1.0573045841637918,0.12180549975409548,25.00075160318357,3.3211906315814193,16.27504498133203,4.229091192719005,3.66752509162946
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,ppo_joint,0.0,0.0,0.0,34.6611414945819,6.508235924364219,17.306452881311998,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6101,sla_Alibaba2017_trace_dynamic_n150,tm_moaoa_joint,0.0,0.0,0.0,34.6611414945819,6.508235924364219,17.306452881311998,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,ecc_cee_adapted,31.08703957756305,1.8652223746537833,0.26361019025185584,22.51221405837295,3.088247591078981,16.506505312980153,8.285379526941965,8.535915028747905
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,eco_pso_joint,0.0,0.0,0.0,34.685455058612916,6.514556009889572,17.53791321296012,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,hcsmo_v6d,72.30129681878145,4.338077809126887,0.56448049698444,23.453506381963464,1.8329964882591887,17.19651776860701,18.496500005061137,30.795503461140378
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,jellyfish_rts_adapted,22.67773147309282,1.360663888385569,0.14300618020862904,27.213004229841616,3.5023616585179185,16.506505312980153,5.0000502586681455,4.0831357281687595
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,meo_adapted,22.67773147309282,1.360663888385569,0.14300618020862904,27.213004229841616,3.5023616585179185,16.506505312980153,5.0000502586681455,4.0831357281687595
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,nsga_ii,22.67773147309282,1.360663888385569,0.14300618020862904,27.210439989521454,3.501560819899081,16.506505312980153,5.000521450257883,4.084069578227422
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,ppo_joint,0.0,0.0,0.0,34.685455058612916,6.514556009889572,17.53791321296012,0.0,0.0
sla_stress,sla_Alibaba2017_trace_dynamic_n150_workload_6102,sla_Alibaba2017_trace_dynamic_n150,tm_moaoa_joint,77.73201149276478,4.663920689565886,0.8329139212590225,22.807095801957605,2.9412164538773125,17.332755720533896,20.449428239633946,28.31868834954389
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,ecc_cee_adapted,32.949755670155675,1.9769853402093405,0.2373351787013835,1138.51727320069,102.37460794727208,2224.10950331355,0.17364561669332276,0.2318301221955572
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,eco_pso_joint,2.3718828321855345,0.1423129699311321,0.03667314650813658,1336.699140200795,219.0667057425748,2319.6684083651053,0.01064659695298033,0.016740629929968078
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,hcsmo_v6d,29.266525152087674,1.7559915091252605,0.21989315578987462,1092.6749343866952,105.51436968408026,2223.9852194747655,0.16070575556040156,0.20840114616450345
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,jellyfish_rts_adapted,32.949755670155675,1.9769853402093405,0.2373351787013835,1138.51727320069,102.37460794727208,2224.10950331355,0.17364561669332276,0.2318301221955572
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,meo_adapted,32.949755670155675,1.9769853402093405,0.2373351787013835,1138.51727320069,102.37460794727208,2224.10950331355,0.17364561669332276,0.2318301221955572
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,nsga_ii,32.949755670155675,1.9769853402093405,0.2373351787013835,1138.517267687078,102.37458626643019,2224.10950331355,0.17364561753425384,0.23183017129243183
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,ppo_joint,2.3718828321855345,0.1423129699311321,0.03667314650813658,1336.699140200795,219.0667057425748,2319.6684083651053,0.01064659695298033,0.016740629929968078
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6000,sla_Google2011v2_flexible_dynamic_n150,tm_moaoa_joint,2.3718828321855345,0.1423129699311321,0.03667314650813658,1336.699140200795,219.0667057425748,2319.6684083651053,0.01064659695298033,0.016740629929968078
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,ecc_cee_adapted,0.4531227850221166,0.027187367101326996,0.007354182800908953,1391.7340650754727,228.7175375061342,2234.692664375005,0.0019534886573213716,0.0032153996064738645
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,eco_pso_joint,0.4531227850221166,0.027187367101326996,0.007354182800908953,1391.7340650754727,228.7175375061342,2234.692664375005,0.0019534886573213716,0.0032153996064738645
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,hcsmo_v6d,30.491736166787756,1.8295041700072654,0.22416969459517522,1178.5147428939679,111.14965204453323,2132.578176496667,0.15523812332756431,0.20168276775653726
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,jellyfish_rts_adapted,0.4531227850221166,0.027187367101326996,0.007354182800908953,1391.7340650754727,228.7175375061342,2234.692664375005,0.0019534886573213716,0.0032153996064738645
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,meo_adapted,0.4531227850221166,0.027187367101326996,0.007354182800908953,1391.7340650754727,228.7175375061342,2234.692664375005,0.0019534886573213716,0.0032153996064738645
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,nsga_ii,33.751381898102856,2.0250829138861715,0.2555272106342644,1257.644990867887,136.68211769276908,2207.0082083944,0.16102182480675123,0.18694999385993755
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,ppo_joint,0.4531227850221166,0.027187367101326996,0.007354182800908953,1391.7340650754727,228.7175375061342,2234.692664375005,0.0019534886573213716,0.0032153996064738645
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6101,sla_Google2011v2_flexible_dynamic_n150,tm_moaoa_joint,0.4531227850221166,0.027187367101326996,0.007354182800908953,1391.7340650754727,228.7175375061342,2234.692664375005,0.0019534886573213716,0.0032153996064738645
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,ecc_cee_adapted,32.094652011797535,1.9256791207078523,0.22913297432436602,1148.6975365689968,102.35693651520211,2233.634002853476,0.16764022376678842,0.22385681139483407
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,eco_pso_joint,0.46684813854811413,0.028010888312886846,0.007576945288635893,1425.5959166289315,239.73507386313838,2330.4625273479614,0.0019648546959311897,0.0031605493374580107
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,hcsmo_v6d,32.094652011797535,1.9256791207078523,0.22913297432436602,1148.6975365689968,102.35693651520211,2233.634002853476,0.16764022376678842,0.22385681139483407
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,jellyfish_rts_adapted,32.094652011797535,1.9256791207078523,0.22913297432436602,1148.6975365689968,102.35693651520211,2233.634002853476,0.16764022376678842,0.22385681139483407
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,meo_adapted,32.094652011797535,1.9256791207078523,0.22913297432436602,1148.6975365689968,102.35693651520211,2233.634002853476,0.16764022376678842,0.22385681139483407
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,nsga_ii,32.094652011797535,1.9256791207078523,0.22913297432436602,1148.531477020453,102.35677045135655,2233.634002853476,0.16766446190081738,0.2238571745806086
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,ppo_joint,0.46684813854811413,0.028010888312886846,0.007576945288635893,1425.5959166289315,239.73507386313838,2330.4625273479614,0.0019648546959311897,0.0031605493374580107
sla_stress,sla_Google2011v2_flexible_dynamic_n150_workload_6102,sla_Google2011v2_flexible_dynamic_n150,tm_moaoa_joint,0.46684813854811413,0.028010888312886846,0.007576945288635893,1425.5959166289315,239.73507386313838,2330.4625273479614,0.0019648546959311897,0.0031605493374580107
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,ecc_cee_adapted,32.83754295786737,1.970252577472042,0.2313642627253043,1071.7995846425085,93.12596099160064,2246.032295918674,0.1838265852779936,0.24844228211096997
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,eco_pso_joint,2.192628449119281,0.13155770694715685,0.03446747363718659,1349.410367967658,211.1667121875044,2327.5878921307158,0.009749273465661555,0.016322399150952054
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,hcsmo_v6d,28.46534517345541,1.7079207104073246,0.19442820678682352,1099.3394837723954,89.55557112501009,2232.087353741168,0.15535880732188168,0.21710341896588695
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,jellyfish_rts_adapted,32.83754295786737,1.970252577472042,0.2313642627253043,1071.7995846425085,93.12596099160064,2246.032295918674,0.1838265852779936,0.24844228211096997
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,meo_adapted,32.83754295786737,1.970252577472042,0.2313642627253043,1071.7995846425085,93.12596099160064,2246.032295918674,0.1838265852779936,0.24844228211096997
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,nsga_ii,32.83754295786737,1.970252577472042,0.2313642627253043,1071.4513007558253,93.08932844007902,2246.032295918674,0.1838863395921198,0.24854004922189543
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,ppo_joint,2.192628449119281,0.13155770694715685,0.03446747363718659,1349.410367967658,211.1667121875044,2327.5878921307158,0.009749273465661555,0.016322399150952054
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6000,sla_Google2011v2_trace_dynamic_n150,tm_moaoa_joint,2.192628449119281,0.13155770694715685,0.03446747363718659,1349.410367967658,211.1667121875044,2327.5878921307158,0.009749273465661555,0.016322399150952054
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,ecc_cee_adapted,31.96372518944421,1.9178235113666526,0.22782286973286336,1092.6376237202223,93.84510081234471,2152.1240053460933,0.1755223753724341,0.24276479833339873
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,eco_pso_joint,0.051418919053633015,0.0030851351432179806,0.0008345290562404638,1270.3241188477532,211.0032902379675,2241.0099042291404,0.0002428620457916166,0.00039550523373322276
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,hcsmo_v6d,22.035922954165702,1.322155377249942,0.18126239402460143,1118.7921922473413,109.24531184520838,2152.0937099447474,0.11817702933679763,0.16592235489375998
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,jellyfish_rts_adapted,31.96372518944421,1.9178235113666526,0.22782286973286336,1092.6376237202223,93.84510081234471,2152.1240053460933,0.1755223753724341,0.24276479833339873
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,meo_adapted,31.96372518944421,1.9178235113666526,0.22782286973286336,1092.6361630857987,93.8441291576935,2152.1240053460933,0.1755226100104886,0.24276731190081702
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,nsga_ii,31.96372518944421,1.9178235113666526,0.22782286973286336,1092.6376237202223,93.84510081234471,2152.1240053460933,0.1755223753724341,0.24276479833339873
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,ppo_joint,0.051418919053633015,0.0030851351432179806,0.0008345290562404638,1270.3241188477532,211.0032902379675,2241.0099042291404,0.0002428620457916166,0.00039550523373322276
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6101,sla_Google2011v2_trace_dynamic_n150,tm_moaoa_joint,0.051418919053633015,0.0030851351432179806,0.0008345290562404638,1270.3241188477532,211.0032902379675,2241.0099042291404,0.0002428620457916166,0.00039550523373322276
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,ecc_cee_adapted,33.21572828026743,1.992943696816046,0.24695417444718545,1158.2802436262025,103.69955650945482,2260.193880609935,0.17206057927542484,0.23814390606836333
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,eco_pso_joint,0.2241280377361491,0.013447682264168946,0.0036375980524576998,1273.61954417837,213.91959912086196,2357.106022495951,0.0010558633718866363,0.0017004510420770287
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,hcsmo_v6d,20.078662823078623,1.2047197693847176,0.17276632564124966,1173.680659083615,111.01132887849859,2260.193880609935,0.10264459587545195,0.15562945456705743
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,jellyfish_rts_adapted,33.21572828026743,1.992943696816046,0.24611428851813896,1091.8829042377047,96.90198462788372,2307.745411447133,0.18252357364340407,0.25398271197772676
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,meo_adapted,33.21572828026743,1.992943696816046,0.24611428851813896,1091.8829042377047,96.90198462788372,2307.745411447133,0.18252357364340407,0.25398271197772676
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,nsga_ii,33.21572828026743,1.992943696816046,0.24611428851813896,1091.8829042377047,96.90198462788372,2307.745411447133,0.18252357364340407,0.25398271197772676
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,ppo_joint,0.2241280377361491,0.013447682264168946,0.0036375980524576998,1273.61954417837,213.91959912086196,2357.106022495951,0.0010558633718866363,0.0017004510420770287
sla_stress,sla_Google2011v2_trace_dynamic_n150_workload_6102,sla_Google2011v2_trace_dynamic_n150,tm_moaoa_joint,0.2241280377361491,0.013447682264168946,0.0036375980524576998,1273.61954417837,213.91959912086196,2357.106022495951,0.0010558633718866363,0.0017004510420770287
