track,method,metric,n_scenarios,mean,median,std,best,worst
sla_stress,ecc_cee_adapted,migration_emissions_g,12,0.1795508153514386,0.21238502583788016,0.07572746645828132,0.007354182800908953,0.26361019025185584
sla_stress,ecc_cee_adapted,active_node_count,12,11.666666666666666,12.5,5.262791055796316,5.0,18.0
sla_stress,ecc_cee_adapted,wall_time_s,12,25.44119149999953,25.181335735500397,4.292556670973144,20.108545735001826,30.29504075299974
sla_stress,ecc_cee_adapted,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,eco_pso_joint,scheduler_controllable_emissions_g,12,106.29499855067901,103.27413495789622,104.49736711709637,6.3534467956824345,221.68936558814931
sla_stress,eco_pso_joint,scheduler_controllable_energy_wh,12,643.192142826954,619.7282987231862,636.912915970565,33.815841566687745,1313.9341693057208
sla_stress,eco_pso_joint,gross_horizon_emissions_g,12,113.57570645206057,108.87555910019051,112.0528958023005,6.503464404352904,239.73507386313838
sla_stress,eco_pso_joint,gross_horizon_energy_wh,12,688.0560333818247,653.163036940102,683.5069359770974,34.63179229436865,1425.5959166289315
sla_stress,eco_pso_joint,makespan_s,12,1159.5414458998614,1126.242937524832,1193.500359992062,16.519512381753884,2357.106022495951
sla_stress,eco_pso_joint,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,eco_pso_joint,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,eco_pso_joint,migration_volume_gib,12,0.4800024301387357,0.025709459526816508,0.8604842408119413,0.0,2.3718828321855345
sla_stress,eco_pso_joint,migration_energy_wh,12,0.02880014580832414,0.0015425675716089903,0.05162905444871648,0.0,0.1423129699311321
sla_stress,eco_pso_joint,migration_emissions_g,12,0.007545322945297181,0.0004172645281202319,0.013400021358411016,0.0,0.03667314650813658
sla_stress,eco_pso_joint,active_node_count,12,6.833333333333333,7.0,0.8348471099367217,6.0,8.0
sla_stress,eco_pso_joint,wall_time_s,12,17.404477242583273,17.380977454999993,1.1269695867605365,15.908775649997551,19.485367668001345
sla_stress,eco_pso_joint,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,hcsmo_v6d,scheduler_controllable_emissions_g,12,46.38936030929696,40.7554319131653,46.33529366909248,1.4518112988872163,101.03643685147404
sla_stress,hcsmo_v6d,scheduler_controllable_energy_wh,12,535.4736832701566,503.6805335750348,534.4057255299036,21.915453414397437,1112.3493525009512
sla_stress,hcsmo_v6d,gross_horizon_emissions_g,12,53.670068210678544,46.43856703022806,53.69761842423289,1.6018289075576861,111.14965204453323
